Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
150930040;04/03/2015;08:39 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7937 W GRANTOSA DR
150930065;04/03/2015;11:14 AM;7.0;MOTOR VEHICLE THEFT;;;;6420 W LEON TR
150930085;04/03/2015;01:00 PM;4.0;ALL OTHER LARCENY;;;;6400 W SILVER SPRING DR
150930101;04/03/2015;03:06 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9330 W APPLETON AV
150930126;04/03/2015;12:52 PM;4.0;INTIMIDATION;;;;5631 N 66TH ST
150930155;04/03/2015;01:41 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8702 W MONROVIA AV
150930162;04/03/2015;07:29 PM;7.0;SIMPLE ASSAULT;ALL OTHER OFFENSES;;;5501 W FOND DU LAC AV
150930165;04/03/2015;05:51 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5506 N 76TH ST
150930173;04/03/2015;08:36 PM;4.0;ALL OTHER LARCENY;;;;5360 N 54TH ST
150930181;04/03/2015;09:27 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;5875 N 65TH ST
150920011;04/02/2015;12:42 AM;7.0;ROBBERY;;;;4711 N 73RD ST
150920072;04/02/2015;08:46 AM;7.0;SIMPLE ASSAULT;;;;4059 N 64TH ST
150920077;04/02/2015;12:20 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5319 N 56TH ST
150920079;04/02/2015;12:27 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5329 N 58TH ST
150920106;04/02/2015;03:03 PM;4.0;ALL OTHER LARCENY;ALL OTHER OFFENSES;;;6919 W GRANTOSA DR
150920113;04/02/2015;09:33 PM;4.0;ROBBERY;;;;6928 W VILLARD AV
150920114;04/02/2015;03:31 PM;7.0;ROBBERY;;;;7200 W RUBY AV
150920151;04/02/2015;08:09 PM;4.0;SIMPLE ASSAULT;;;;5300 W VILLARD AV
150920181;04/02/2015;12:05 AM;4.0;ALL OTHER LARCENY;;;;8853 W FLAGG AV
150920184;04/02/2015;10:54 PM;7.0;AGGRAVATED ASSAULT;;;;4174 N 68TH ST
150930006;04/02/2015;11:30 PM;7.0;SIMPLE ASSAULT;;;;6001 W VILLARD AV
150910019;04/01/2015;08:27 AM;4.0;MOTOR VEHICLE THEFT;;;;7830 W LEON TR
150910035;04/01/2015;10:48 AM;7.0;MOTOR VEHICLE THEFT;;;;8730 W APPLETON AV
150910075;04/01/2015;02:48 PM;4.0;THEFT FROM BUILDING;;;;8147 W THURSTON AV #1
150910076;04/01/2015;01:20 PM;7.0;AGGRAVATED ASSAULT;;;;4645 N 67TH ST
150910076;04/01/2015;01:20 PM;7.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;4645 N 67TH ST
150910076;04/01/2015;01:20 PM;7.0;ROBBERY;;;;4645 N 67TH ST
150910093;04/01/2015;03:39 PM;7.0;DISORDERLY CONDUCT;LIQUOR LAW VIOLATIONS;KIDNAPING;ROBBERY;5825 W HOPE AV
150910106;04/01/2015;04:34 PM;4.0;SIMPLE ASSAULT;;;;5445 N 83RD ST #3
150910110;04/01/2015;05:22 PM;7.0;ROBBERY;;;;4000 N 62ND ST
150910113;04/01/2015;05:16 PM;7.0;PURSE SNATCHING;;;;3902 N 62ND ST
150910118;04/01/2015;06:24 PM;7.0;PURSE SNATCHING;;;;4700 N 76TH ST
150910153;04/01/2015;09:39 PM;7.0;ROBBERY;;;;6243 W FOND DU LAC AV
150920015;04/01/2015;09:37 PM;4.0;SIMPLE ASSAULT;;;;6929 W SILVER SPRING DR
151200065;04/30/2015;01:14 PM;1.0;ALL OTHER LARCENY;;;;2961 N OAKLAND AV
151200079;04/30/2015;08:42 AM;5.0;THEFT FROM BUILDING;;;;2656-C N HUMBOLDT BL
151200130;04/30/2015;08:24 PM;5.0;ROBBERY;;;;500 E CENTER ST
151190017;04/29/2015;01:39 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;130 E JUNEAU AV
151190023;04/29/2015;05:15 AM;1.0;SHOPLIFTING;;;;1400 E BRADY ST
151190035;04/29/2015;07:17 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1459 N FARWELL AV
151190086;04/29/2015;01:53 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2774 N BREMEN ST
151190099;04/29/2015;03:54 PM;1.0;ROBBERY;;;;3400 N CRAMER ST
151190115;04/29/2015;05:16 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2576 N DOWNER AV
151180054;04/28/2015;10:22 AM;1.0;AGGRAVATED ASSAULT;;;;1536 E PARK PL
151180094;04/28/2015;04:28 PM;1.0;MOTOR VEHICLE THEFT;;;;1339 N JACKSON ST
151180104;04/28/2015;02:51 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2625 N WAHL AV
151180132;04/28/2015;06:48 PM;1.0;ROBBERY;;;;2648 N HACKETT AV
151180172;04/28/2015;10:33 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1915 E NORTH AV
151170093;04/27/2015;01:46 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;828 E WRIGHT ST
151170139;04/27/2015;05:54 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3480 N WEIL ST
151170141;04/27/2015;07:48 PM;1.0;THEFT FROM BUILDING;;;;2030 N OAKLAND AV
151160022;04/26/2015;02:41 AM;1.0;AGGRAVATED ASSAULT;;;;1512 N VAN BUREN ST
151160022;04/26/2015;02:41 AM;1.0;SIMPLE ASSAULT;;;;1512 N VAN BUREN ST
151160029;04/26/2015;04:45 AM;1.0;MOTOR VEHICLE THEFT;;;;1704 E LOCUST ST
151160089;04/26/2015;04:24 PM;1.0;THEFT FROM BUILDING;;;;3021 N FREDERICK AV
151160107;04/26/2015;05:52 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1918 E LAFAYETTE PL #808
151150068;04/25/2015;12:34 PM;1.0;SHOPLIFTING;;;;1650 N FARWELL AV
151150079;04/25/2015;12:05 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1437 N JEFFERSON ST #422
151150106;04/25/2015;04:32 PM;5.0;ALL OTHER LARCENY;;;;2419 N BREMEN ST
151150121;04/25/2015;06:55 PM;5.0;SIMPLE ASSAULT;;;;1005 E WRIGHT ST
151150132;04/25/2015;09:55 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;605 E LYON ST
151140023;04/24/2015;07:10 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1679 N CASS ST
151140027;04/24/2015;08:09 AM;1.0;ALL OTHER LARCENY;;;;2742 N BARTLETT AV
151140033;04/24/2015;08:29 AM;1.0;ROBBERY;;;;2950 N OAKLAND AV
151140038;04/24/2015;08:49 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2266 N PROSPECT AV #2ND
151140041;04/24/2015;09:57 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1962 N PROSPECT AVE
151140044;04/24/2015;10:10 AM;5.0;MOTOR VEHICLE THEFT;;;;518 E HADLEY ST
151140071;04/24/2015;01:12 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;600 E OGDEN AV
151140073;04/24/2015;01:21 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3068 N FRATNEY ST
151140114;04/24/2015;05:33 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1004 E TOWNSEND ST
151130048;04/23/2015;07:41 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3041 N HUMBOLDT BL
151130108;04/23/2015;02:22 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;235 W GALENA ST
151130114;04/23/2015;05:35 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1534 N FARWELL AV
151100098;04/22/2015;09:00 AM;1.0;ROBBERY;;;;1650 N FARWELL AV
151120005;04/22/2015;12:26 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1310 E BRADY ST
151120007;04/22/2015;01:21 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1310 E BRADY ST
151120028;04/22/2015;06:56 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1580 N FARWELL AV
151120050;04/22/2015;10:05 AM;1.0;ALL OTHER LARCENY;;;;3330 N NEWHALL ST
151120112;04/22/2015;04:05 PM;1.0;ROBBERY;;;;2911 N BARTLETT AV
151120115;04/22/2015;10:35 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1661 N WATER ST
151130003;04/22/2015;11:21 PM;5.0;ROBBERY;;;;501 E HADLEY ST
151110035;04/21/2015;07:00 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2602 N BOOTH ST
151110087;04/21/2015;01:56 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3055 N BREMEN ST
151110099;04/21/2015;02:47 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2305 N PROSPECT AV
151110163;04/21/2015;07:53 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2527 E LINNWOOD AV
151110165;04/21/2015;08:07 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2101 N PROSPECT AV
151110165;04/21/2015;08:07 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2101 N PROSPECT AV
151110178;04/21/2015;08:47 PM;5.0;ROBBERY;;;;500 E CENTER ST
151100049;04/20/2015;07:22 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1426 E BRADY ST
151100050;04/20/2015;10:05 AM;5.0;MOTOR VEHICLE THEFT;;;;2438 N BREMEN ST
151100065;04/20/2015;07:47 AM;5.0;AGGRAVATED ASSAULT;;;;2765 N FRATNEY ST
151100083;04/20/2015;01:06 PM;1.0;ROBBERY;;;;1911 E LINNWOOD AV
151100088;04/20/2015;01:08 PM;1.0;ROBBERY;;;;2720 N MURRAY AV
151100102;04/20/2015;02:23 PM;1.0;MOTOR VEHICLE THEFT;;;;1458 N CASS ST
151100124;04/20/2015;04:50 PM;5.0;MOTOR VEHICLE THEFT;;;;3254 N FRATNEY ST
151100139;04/20/2015;05:22 PM;1.0;ROBBERY;;;;2222 E BELLEVIEW PL
151100183;04/20/2015;10:28 PM;1.0;ROBBERY;;;;2856 N OAKLAND AV
151100186;04/20/2015;01:00 AM;1.0;ROBBERY;;;;2434 N BARTLETT AV
151090018;04/19/2015;02:34 AM;1.0;ROBBERY;;;;2019 E BELLEVIEW PL
151090059;04/19/2015;01:58 PM;1.0;ROBBERY;;;;2485 N CRAMER ST
151090078;04/19/2015;12:03 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2735 N DOWNER AV #UPR
151090086;04/19/2015;01:17 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3458 N BREMEN ST
151090087;04/19/2015;01:39 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2943 N MURRAY AV
151090091;04/19/2015;01:45 PM;1.0;ROBBERY;;;;2940 N BARTLETT AV
151090100;04/19/2015;03:23 PM;1.0;SIMPLE ASSAULT;;;;3010 N CAMBRIDGE AV #LWR
151090147;04/19/2015;07:48 PM;1.0;ROBBERY;;;;1834 N CAMBRIDGE AV
150990083;04/18/2015;05:58 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2846 N BREMEN ST
151080086;04/18/2015;01:29 PM;1.0;THEFT FROM BUILDING;;;;1815 E KENILWORTH PL
151080119;04/18/2015;07:13 PM;1.0;THEFT FROM BUILDING;;;;1438 E BRADY ST
151080129;04/18/2015;08:56 PM;1.0;MOTOR VEHICLE THEFT;;;;1628 N FRANKLIN PL
151070026;04/17/2015;05:57 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1300 E KANE PL
151070058;04/17/2015;10:24 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2555 N FARWELL AV
151070073;04/17/2015;09:18 AM;1.0;THEFT FROM BUILDING;;;;2115 E WOODSTOCK PL
151070154;04/17/2015;07:01 PM;1.0;THEFT FROM BUILDING;;;;1434 E BRADY ST
151070162;04/17/2015;07:11 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1650 N FARWELL AV
151070164;04/17/2015;07:54 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;3400 N LAKE DR
151060048;04/16/2015;11:08 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2000 E IVANHOE PL
151060140;04/16/2015;09:36 PM;1.0;AGGRAVATED ASSAULT;;;;1702 E PROVIDENCE AV
151050104;04/15/2015;02:36 PM;5.0;AGGRAVATED ASSAULT;;;;3110 N PIERCE ST #UPR
150980086;04/14/2015;06:42 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2331 N WEIL ST
151030013;04/13/2015;12:39 AM;1.0;ROBBERY;;;;619 E PLEASANT ST
151030069;04/13/2015;12:22 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1800 E LAFAYETTE PL
151030090;04/13/2015;12:40 PM;5.0;AGGRAVATED ASSAULT;;;;2642 N PIERCE ST
151030114;04/13/2015;02:15 PM;1.0;POCKET PICKING;;;;400 E JUNEAU AV
151030134;04/13/2015;05:05 PM;5.0;THEFT FROM BUILDING;;;;2679 N BREMEN ST
151030210;04/13/2015;11:20 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;828 E WRIGHT ST
151020027;04/12/2015;02:20 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1020 E LAND PL
151020032;04/12/2015;04:08 AM;1.0;THEFT FROM BUILDING;;;;1732 E NORTH AV
151010052;04/11/2015;10:24 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;920 E WRIGHT ST
151010071;04/11/2015;12:30 PM;1.0;ROBBERY;;;;1401 N FARWELL AVE
151010094;04/11/2015;04:34 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2749 N WEIL ST
151000008;04/10/2015;01:40 AM;5.0;AGGRAVATED ASSAULT;;;;2408-A N BREMEN ST
151000016;04/10/2015;07:43 AM;1.0;AGGRAVATED ASSAULT;;;;1827 N FARWELL AV
151000022;04/10/2015;06:15 AM;1.0;ROBBERY;;;;2950 N OAKLAND AV
151000025;04/10/2015;08:00 AM;1.0;ROBBERY;;;;3150 N LAKE DR
151000077;04/10/2015;01:08 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2557 N FREDERICK AV
151000154;04/10/2015;11:27 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1557 N FARWELL AV
150990011;04/09/2015;12:10 AM;1.0;ROBBERY;;;;3271 N CAMBRIDGE AV
150990026;04/09/2015;06:17 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1485 N FARWELL AV
150990144;04/09/2015;10:09 PM;1.0;ALL OTHER LARCENY;;;;2622 N NEWHALL ST
150990157;04/09/2015;11:27 PM;1.0;ROBBERY;;;;702 E BRADY ST
150980015;04/08/2015;02:51 AM;1.0;ROBBERY;;;;1650 N FARWELL AV
150980062;04/08/2015;11:22 AM;1.0;ALL OTHER LARCENY;;;;1437 N JEFFERSON ST
150980071;04/08/2015;10:26 AM;1.0;ROBBERY;;;;235 W GALENA ST
150980153;04/08/2015;07:23 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1744 N FARWELL AV
150980183;04/08/2015;09:58 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2010 E WOODSTOCK PL
150980190;04/08/2015;10:28 PM;1.0;ROBBERY;;;;3305 N OAKLAND AV
150970061;04/07/2015;11:58 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1736 N WATER ST
150970078;04/07/2015;01:46 PM;1.0;MOTOR VEHICLE THEFT;;;;1725 E KANE PL
150970131;04/07/2015;06:29 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1201 N EDISON ST
150960034;04/06/2015;05:37 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2938 N SUMMIT AV
150960036;04/06/2015;05:53 AM;1.0;SHOPLIFTING;;;;1650 N FARWELL AV
150960043;04/06/2015;07:16 AM;5.0;ROBBERY;;;;2646 N WEIL ST
150960056;04/06/2015;09:28 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2047 N CAMBRIDGE AV
150960071;04/06/2015;10:52 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2943 N SUMMIT AV
150960082;04/06/2015;11:16 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1341 N CASS ST
150960144;04/06/2015;05:53 PM;1.0;THEFT FROM BUILDING;;;;1513 E THOMAS AV
150960148;04/06/2015;05:09 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;531 E LOCUST ST #1
150960164;04/06/2015;06:33 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2917 N SUMMIT AV
150960168;04/06/2015;08:03 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2643 N DOWNER AV
150950021;04/05/2015;01:56 AM;1.0;THEFT FROM BUILDING;;;;2226 N FARWELL AV
150950044;04/05/2015;06:54 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1437 N JEFFERSON ST
150950075;04/05/2015;12:29 PM;5.0;MOTOR VEHICLE THEFT;;;;2605 N FRATNEY ST
150950145;04/05/2015;08:41 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;;2207 E WEBSTER PL #10
150950147;04/05/2015;08:47 PM;1.0;ROBBERY;KIDNAPING;;;1227 N WATER ST
150940021;04/04/2015;02:53 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1247 N WATER ST
150940068;04/04/2015;12:49 PM;1.0;SIMPLE ASSAULT;;;;2201 N CAMBRIDGE AV #505
150930087;04/03/2015;01:06 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1300 E KANE PL
150930170;04/03/2015;08:12 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2511-F E BELLEVIEW PL
150920073;04/02/2015;12:30 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2508 E BELLEVIEW PL
150910044;04/01/2015;10:50 AM;1.0;ROBBERY;;;;2834 N MURRAY AV
150910078;04/01/2015;03:00 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;808 E CENTER ST
150910116;04/01/2015;06:14 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2020 E WOODSTOCK PL
150910121;04/01/2015;06:48 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;526 E CLARKE ST
150910134;04/01/2015;08:10 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1041 E KNAPP ST
151200010;04/30/2015;02:22 AM;1.0;INTIMIDATION;;;;812 N OLD WORLD THIRD ST
151200018;04/30/2015;06:51 AM;1.0;THEFT FROM BUILDING;;;;202 W WISCONSIN AV
151200028;04/30/2015;08:03 AM;3.0;ALL OTHER LARCENY;;;;1820 W WELLS ST
151200046;04/30/2015;09:13 AM;1.0;AGGRAVATED ASSAULT;;;;749 N PROSPECT AV
151200048;04/30/2015;11:13 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1128 N 20TH ST
151200049;04/30/2015;11:04 AM;1.0;THEFT FROM BUILDING;;;;600 E WISCONSIN AV
151200071;04/30/2015;02:08 PM;1.0;MOTOR VEHICLE THEFT;;;;916 E STATE ST
151200131;04/30/2015;08:47 PM;3.0;SIMPLE ASSAULT;;;;1212 N 27TH ST #103
151200134;04/30/2015;06:07 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;907 N 26TH ST
151200148;04/30/2015;11:13 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;759 N JEFFERSON ST
151190010;04/29/2015;12:25 AM;1.0;SIMPLE ASSAULT;;;;1129 N JACKSON ST #1016
151190034;04/29/2015;07:00 AM;1.0;MOTOR VEHICLE THEFT;;;;929 E WISCONSIN AV
151190063;04/29/2015;11:47 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;800 N BROADWAY
151190070;04/29/2015;11:35 AM;1.0;MOTOR VEHICLE THEFT;;;;833 W WISCONSIN AV
151190106;04/29/2015;01:59 PM;3.0;AGGRAVATED ASSAULT;AGGRAVATED ASSAULT;;;1128 N 20TH ST
151190131;04/29/2015;11:38 PM;1.0;SHOPLIFTING;;;;1123 N VAN BUREN ST
151190151;04/29/2015;08:57 PM;1.0;ALL OTHER LARCENY;;;;944 N CASS ST
151190154;04/29/2015;09:21 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;720 N WATER ST
151190160;04/29/2015;09:52 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;633 W MICHIGAN ST
151180051;04/28/2015;10:15 AM;1.0;SHOPLIFTING;;;;317 N BROADWAY
151180058;04/28/2015;11:57 AM;3.0;THEFT FROM BUILDING;;;;609 N 31ST ST
151180063;04/28/2015;11:33 AM;1.0;ROBBERY;;;;700 W STATE ST
151180070;04/28/2015;12:23 PM;3.0;AGGRAVATED ASSAULT;;;;825 N 22ND ST #209
151180078;04/28/2015;01:36 PM;1.0;INTIMIDATION;ALL OTHER OFFENSES;;;909 N 9TH ST
151180088;04/28/2015;02:14 PM;1.0;THEFT FROM BUILDING;;;;273 E ERIE ST
151180100;04/28/2015;02:54 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;2815 W STATE ST
151180105;04/28/2015;05:02 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;805 N 21ST ST
151180123;04/28/2015;05:49 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;597 E ERIE ST
151180137;04/28/2015;07:44 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;157 N MILWAUKEE ST
151180148;04/28/2015;07:53 PM;3.0;ROBBERY;;;;2920 W HIGHLAND BL
151180152;04/28/2015;07:14 PM;1.0;MOTOR VEHICLE THEFT;;;;712 E KILBOURN AV
151180158;04/28/2015;09:33 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;400 N WATER ST
151180160;04/28/2015;09:47 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;848 N 27TH ST
151170021;04/27/2015;03:12 AM;3.0;AGGRAVATED ASSAULT;;;;1100 N 21ST ST
151170034;04/27/2015;07:52 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;300 W WISCONSIN AV
151170038;04/27/2015;07:21 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;231 W MICHIGAN ST
151170044;04/27/2015;06:19 AM;3.0;INTIMIDATION;;;;759 N 19TH ST
151170049;04/27/2015;10:48 AM;1.0;THEFT FROM BUILDING;;;;788 N JEFFERSON ST
151170100;04/27/2015;01:51 PM;3.0;AGGRAVATED ASSAULT;;;;2912 W WELLS ST #406
151170104;04/27/2015;03:20 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1150 N 20TH ST
151170120;04/27/2015;05:24 PM;3.0;MOTOR VEHICLE THEFT;;;;535 N 27TH ST
151170121;04/27/2015;05:24 PM;3.0;THEFT FROM BUILDING;;;;1017 N 12TH ST
151170135;04/27/2015;06:44 PM;3.0;THEFT FROM BUILDING;;;;2522 W STATE ST
151170186;04/27/2015;10:46 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2936 W HIGHLAND BL
151170190;04/27/2015;10:35 PM;3.0;INTIMIDATION;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2625 W JUNEAU AV #308
151170194;04/27/2015;11:00 PM;3.0;SIMPLE ASSAULT;;;;2603 W MICHIGAN ST #12
151160020;04/26/2015;02:32 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1029 N OLD WORLD THIRD ST
151160039;04/26/2015;08:57 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;373 E WELLS ST
151160043;04/26/2015;08:27 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;227 N WATER ST #2D
151160045;04/26/2015;09:31 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;916 E STATE ST
151160047;04/26/2015;10:12 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;916 E STATE ST
151160101;04/26/2015;05:59 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1029 N JACKSON ST
151160110;04/26/2015;07:25 PM;3.0;ROBBERY;;;;1048 N 27TH ST
151160112;04/26/2015;07:08 PM;1.0;ROBBERY;;;;801 W WISCONSIN AV
151160130;04/26/2015;07:21 PM;3.0;SIMPLE ASSAULT;;;;1519-B N 29TH ST
151160138;04/26/2015;09:10 PM;3.0;AGGRAVATED ASSAULT;;;;3239 W MC KINLEY BL
151160140;04/26/2015;08:57 PM;3.0;AGGRAVATED ASSAULT;;;;1216 N 13TH ST
151160145;04/26/2015;10:42 PM;3.0;AGGRAVATED ASSAULT;;;;823 N 24TH ST
151170008;04/26/2015;11:37 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1107 N OLD WORLD THIRD ST
151150021;04/25/2015;02:15 AM;1.0;AGGRAVATED ASSAULT;DISORDERLY CONDUCT;;;812 N OLD WORLD THIRD ST
151150053;04/25/2015;10:12 AM;3.0;ROBBERY;;;;2803 W KILBOURN AV #310
151150056;04/25/2015;10:19 AM;3.0;INTIMIDATION;;;;945 N 12TH ST
151150119;04/25/2015;07:43 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;900 W WISCONSIN AV
151150141;04/25/2015;10:24 PM;3.0;SIMPLE ASSAULT;;;;2841 W HIGHLAND BL #218
151150146;04/25/2015;11:01 PM;1.0;THEFT FROM BUILDING;;;;1103 N OLD WORLD THIRD ST
151140019;04/24/2015;05:20 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;609 N 31ST ST
151140020;04/24/2015;05:20 AM;3.0;MOTOR VEHICLE THEFT;;;;609 N 31ST ST
151140024;04/24/2015;07:26 AM;1.0;THEFT FROM BUILDING;;;;1001 N 4TH ST
151140025;04/24/2015;07:00 AM;3.0;ALL OTHER LARCENY;;;;3030 W JUNEAU AV
151140049;04/24/2015;11:15 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;519 N 20TH ST
151140077;04/24/2015;02:22 PM;1.0;INTIMIDATION;;;;949 N 9TH ST
151140099;04/24/2015;04:55 PM;1.0;SIMPLE ASSAULT;;;;1050 N 6TH ST
151140111;04/24/2015;05:37 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;851 W JUNEAU AV
151140117;04/24/2015;08:17 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1000 N EDISON ST
151140139;04/24/2015;09:33 PM;3.0;SIMPLE ASSAULT;;;;2314 W WELLS ST #7
151140141;04/24/2015;10:10 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1005 N EDISON ST
151130049;04/23/2015;09:56 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1039 N OLD WORLD THIRD ST
151130080;04/23/2015;01:09 PM;1.0;SIMPLE ASSAULT;;;;1015 N 9TH ST
151130083;04/23/2015;02:50 PM;1.0;AGGRAVATED ASSAULT;;;;275 W WISCONSIN AV
151130083;04/23/2015;02:50 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;275 W WISCONSIN AV
151130089;04/23/2015;02:31 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;179 W MICHIGAN ST
