Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
063060176;11/02/2006;07:26 PM;3.0;MOTOR VEHICLE THEFT;;;;1730 W NORTH AV
063060180;11/02/2006;07:46 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;937 N 37TH ST
063060207;11/02/2006;07:31 PM;3.0;SIMPLE ASSAULT;;;;2451 N 21ST ST
063060211;11/02/2006;07:37 PM;3.0;ROBBERY;;;;2258 N 41ST ST
063070002;11/02/2006;07:47 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2623 W VINE ST
063070016;11/02/2006;11:06 PM;3.0;ALL OTHER LARCENY;;;;2229 W VINE ST
063050021;11/01/2006;05:55 AM;5.0;ROBBERY;;;;1530 N 14TH ST
063050029;11/01/2006;07:44 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;2709 N 40TH ST
063050036;11/01/2006;07:23 AM;3.0;AGGRAVATED ASSAULT;;;;2421 N 40TH ST
063050045;11/01/2006;09:14 AM;3.0;SIMPLE ASSAULT;;;;2404 N 39TH ST
063050070;11/01/2006;11:30 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2610 N 51ST ST
063050098;11/01/2006;12:17 PM;3.0;ALL OTHER LARCENY;;;;2400 N 24TH PL
063050105;11/01/2006;01:41 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1612 N 33RD ST
063050109;11/01/2006;01:35 PM;3.0;POCKET PICKING;;;;4737 W CENTER ST #1
063050131;11/01/2006;01:34 PM;3.0;ROBBERY;KIDNAPING;;;4625 W NORTH AV
063050136;11/01/2006;04:27 PM;3.0;MOTOR VEHICLE THEFT;;;;2708 W MEINECKE AV
063050138;11/01/2006;04:32 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2442 N 37TH ST
063050150;11/01/2006;04:13 PM;3.0;MOTOR VEHICLE THEFT;;;;2512 W LISBON AV
063050154;11/01/2006;05:34 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1220 W VLIET ST
063050193;11/01/2006;06:15 PM;3.0;ALL OTHER LARCENY;;;;4718 W LLOYD ST
063050194;11/01/2006;06:15 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4718 W LLOYD ST
063050209;11/01/2006;05:13 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2817 N 22ND ST
063050211;11/01/2006;10:04 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1214 W VINE ST
063050218;11/01/2006;10:15 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;3811 W SARNOW ST
063050220;11/01/2006;10:41 PM;5.0;SIMPLE ASSAULT;;;;2862 N 11TH ST
063060008;11/01/2006;07:39 PM;7.0;AGGRAVATED ASSAULT;;;;2858 N 35TH ST
063060009;11/01/2006;06:53 PM;3.0;ROBBERY;;;;717 N 37TH ST
063250309;11/30/2006;07:02 PM;4.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;8005 W BENDER AV #2
063310253;11/30/2006;08:14 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5862 N 75TH ST
063340027;11/30/2006;05:33 AM;4.0;MOTOR VEHICLE THEFT;;;;6435 W CARMEN AV
063340031;11/30/2006;07:56 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4269 N 52ND ST
063340035;11/30/2006;08:04 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7707 W BOBOLINK AV
063340092;11/30/2006;09:24 AM;7.0;ROBBERY;;;;4252 N 48TH ST
063340093;11/30/2006;11:29 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5123 N 63RD ST
063340103;11/30/2006;01:52 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;9500 W SILVER SPRING DR
063340132;11/30/2006;04:07 PM;4.0;ALL OTHER LARCENY;;;;6325 N 76TH ST
063340146;11/30/2006;12:29 PM;4.0;SIMPLE ASSAULT;;;;6929 W SILVER SPRING DR
063340194;11/30/2006;09:55 PM;4.0;ALL OTHER LARCENY;;;;6520 W SILVER SPRING DR
063340208;11/30/2006;11:45 PM;7.0;MOTOR VEHICLE THEFT;;;;4338 N 71ST ST
063330034;11/29/2006;08:28 AM;7.0;ALL OTHER LARCENY;;;;4031 N 61ST ST #3
063330062;11/29/2006;08:10 AM;4.0;ROBBERY;;;;8917 W MONROVIA AV
063330069;11/29/2006;11:28 AM;7.0;ALL OTHER LARCENY;;;;4460 N 63RD ST
063330164;11/29/2006;04:28 PM;4.0;ROBBERY;;;;6267 N 76TH ST
063330168;11/29/2006;04:49 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5631 N 86TH ST
063330196;11/29/2006;06:48 PM;7.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4231 N 62ND ST
063330202;11/29/2006;07:20 PM;4.0;SIMPLE ASSAULT;;;;5762 N 97TH ST
063330214;11/29/2006;03:45 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5308 N 69TH ST
063330217;11/29/2006;05:22 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4562 N 72ND ST
063330221;11/29/2006;08:57 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4336 N 65TH ST
063330236;11/29/2006;10:15 PM;7.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;;4437 N 64TH ST
063330238;11/29/2006;07:06 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4546 N 67TH ST
063330241;11/29/2006;09:32 PM;4.0;ALL OTHER LARCENY;;;;5655 N 98TH ST #LWR
063340007;11/29/2006;11:10 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4801 N 76TH ST
063320015;11/28/2006;12:33 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;7526 W APPLETON AV
063320042;11/28/2006;07:12 AM;7.0;MOTOR VEHICLE THEFT;;;;4575 N 66TH ST
063320045;11/28/2006;07:52 AM;4.0;MOTOR VEHICLE THEFT;;;;7509 W CALDWELL AV
063320078;11/28/2006;11:42 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;8120 W VILLARD AV
063320083;11/28/2006;11:50 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5940 N 71ST ST
063320106;11/28/2006;11:27 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6909 W HAMPTON AV #4
063320114;11/28/2006;12:25 PM;4.0;AGGRAVATED ASSAULT;;;;9239 W SHERIDAN AV #2
063320120;11/28/2006;01:04 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8121 W BENDER AV #4
063320131;11/28/2006;02:37 PM;7.0;MOTOR VEHICLE THEFT;;;;4859 N 64TH ST
063320164;11/28/2006;04:37 PM;7.0;PURSE SNATCHING;;;;5825 W HOPE AV #1
063320182;11/28/2006;03:50 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4968 N 85TH ST
063320197;11/28/2006;05:44 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5776 N 97TH ST
063320198;11/28/2006;05:44 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5776 N 97TH ST
063320199;11/28/2006;07:17 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;8421 W FAIRMOUNT AV
063320205;11/28/2006;07:10 PM;7.0;ROBBERY;;;;4366 N 67TH ST
063320223;11/28/2006;11:55 PM;4.0;AGGRAVATED ASSAULT;ALL OTHER LARCENY;;;5905 N 66TH ST #3
063320231;11/28/2006;09:11 PM;4.0;MOTOR VEHICLE THEFT;;;;6400 W BIRCH AV
063330007;11/28/2006;10:56 PM;7.0;ROBBERY;;;;8220 W HAMPTON AV
063310031;11/27/2006;06:45 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;5837 N 77TH ST
063310042;11/27/2006;08:15 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5862 N 67TH ST
063310058;11/27/2006;08:31 AM;7.0;MOTOR VEHICLE THEFT;;;;4159 N 68TH ST
063310100;11/27/2006;11:53 AM;7.0;ALL OTHER LARCENY;;;;4940 N 76TH ST
063310104;11/27/2006;09:36 AM;7.0;MOTOR VEHICLE THEFT;;;;8412 W GRANTOSA DR
063310105;11/27/2006;12:09 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4713 N 68TH ST
063310109;11/27/2006;09:46 AM;4.0;MOTOR VEHICLE THEFT;;;;5401 N 76TH ST
063310116;11/27/2006;12:33 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5176 N 69TH ST
063310118;11/27/2006;10:35 AM;4.0;MOTOR VEHICLE THEFT;;;;9241 W BIRCH AV #APT1
063310130;11/27/2006;12:09 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4895 N 62ND ST
063310135;11/27/2006;01:55 PM;7.0;ALL OTHER LARCENY;;;;5825 W HOPE AV
063310214;11/27/2006;06:39 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;7820 W FLORIST AV
063310215;11/27/2006;06:49 PM;7.0;ALL OTHER LARCENY;;;;4175 N 56TH ST
063310254;11/27/2006;05:43 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5131 N 70TH ST
063310256;11/27/2006;08:35 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5290 N 73RD ST
063320009;11/27/2006;11:10 PM;7.0;MOTOR VEHICLE THEFT;;;;6653 W RUBY AV
063300005;11/26/2006;12:45 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;7007 W GRANTOSA DR
063300043;11/26/2006;01:48 AM;4.0;ROBBERY;;;;5324 N 91ST ST
063300058;11/26/2006;07:21 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9723 W REICHERT PL
063300069;11/26/2006;06:52 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;6000 W VILLARD AV
063300072;11/26/2006;08:45 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4311 N 48TH ST
063300093;11/26/2006;10:25 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3933 N 51ST BL
063300094;11/26/2006;10:17 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4329 N 49TH ST
063300101;11/26/2006;10:51 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5625 N 66TH ST
063300104;11/26/2006;10:57 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4042 N 72ND ST
063300141;11/26/2006;01:49 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6600 W MEDFORD AV
063300154;11/26/2006;03:32 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6313 N 84TH ST
063300159;11/26/2006;03:50 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4820 N 65TH ST
063300162;11/26/2006;03:32 PM;4.0;SIMPLE ASSAULT;;;;6900 W CALDWELL CT
063300174;11/26/2006;02:11 PM;7.0;ALL OTHER LARCENY;;;;6219 W STARK ST #LWR
063300190;11/26/2006;02:45 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4463 N 73RD ST
063300192;11/26/2006;07:17 PM;4.0;MOTOR VEHICLE THEFT;;;;5401 N 92ND ST
063300225;11/26/2006;09:34 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6400 W FOND DU LAC AV
063290065;11/25/2006;09:29 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5721 N 94TH ST #30
063290072;11/25/2006;10:13 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5725 N 72ND ST
063290126;11/25/2006;01:29 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4155 N 74TH ST
063290129;11/25/2006;03:01 PM;5.0;SIMPLE ASSAULT;;;;6352 N 84TH STREET
063290133;11/25/2006;03:33 PM;7.0;ALL OTHER LARCENY;;;;3983 N 52ND ST
063290145;11/25/2006;03:05 PM;7.0;ALL OTHER LARCENY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5825 W HOPE AV
063290163;11/25/2006;04:09 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8718 W THURSTON AV
063290177;11/25/2006;07:36 PM;4.0;MOTOR VEHICLE THEFT;;;;7457 W THURSTON AV
063290179;11/25/2006;11:36 PM;7.0;MOTOR VEHICLE THEFT;;;;5417 W CAPITOL DR
063290184;11/25/2006;07:43 PM;7.0;ROBBERY;;;;6225 W CAPITOL DR
063290195;11/25/2006;08:31 PM;4.0;AGGRAVATED ASSAULT;;;;5974 N 68TH ST #APT2
063290208;11/25/2006;10:32 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5862 N 76TH ST
063290212;11/25/2006;11:00 PM;7.0;MOTOR VEHICLE THEFT;;;;3913 N 53RD ST
063290216;11/25/2006;09:11 PM;7.0;ROBBERY;;;;5130 N 66TH ST
063300007;11/25/2006;09:46 PM;4.0;ROBBERY;;;;6501 W SILVER SPRING DR
063280042;11/24/2006;07:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4762 N 73RD ST
063280085;11/24/2006;10:39 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;7434 W CAPITOL DR
063280102;11/24/2006;01:58 PM;7.0;MOTOR VEHICLE THEFT;;;;5825 W HOPE AV
063280118;11/24/2006;03:09 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;7900 W SILVER SPRING DR
063280125;11/24/2006;03:13 PM;4.0;SIMPLE ASSAULT;;;;5970 N 70TH ST
063280150;11/24/2006;04:34 PM;4.0;THEFT FROM MOTOR VEHICLE;MOTOR VEHICLE THEFT;;;5735 N 95TH ST
063280164;11/24/2006;05:31 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6329 N 84TH ST
063280177;11/24/2006;06:48 PM;4.0;SIMPLE ASSAULT;;;;6248 N 91ST ST #13
063280181;11/24/2006;07:22 PM;7.0;SIMPLE ASSAULT;;;;4356 N 64TH ST #LWR
063280193;11/24/2006;08:38 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;7909 W MEDFORD AV
063280206;11/24/2006;10:18 PM;7.0;ALL OTHER LARCENY;;;;5825 W HOPE AV
063280211;11/24/2006;09:42 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4931 N 68TH ST
063280215;11/24/2006;09:46 PM;4.0;MOTOR VEHICLE THEFT;;;;5841 N 93RD ST
063290003;11/24/2006;11:49 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8001 W BENDER AV #5
063270012;11/23/2006;01:11 AM;4.0;SIMPLE ASSAULT;;;;6415 W CARMEN AV
063270030;11/23/2006;12:49 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4326 N 66TH ST
063270040;11/23/2006;05:08 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5014 N 76TH ST
063270062;11/23/2006;08:52 AM;4.0;MOTOR VEHICLE THEFT;;;;5358 N 57TH ST
063270080;11/23/2006;11:02 AM;7.0;ALL OTHER LARCENY;;;;7600 W HAMPTON AV
063270086;11/23/2006;11:56 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6001 W CUSTER AV
063270151;11/23/2006;08:00 PM;7.0;MOTOR VEHICLE THEFT;;;;4023 N 63RD ST
063270157;11/23/2006;09:22 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8005 W BENDER AV #1
063280007;11/23/2006;11:51 PM;7.0;SIMPLE ASSAULT;;;;6540 W CAPITOL DR
063260033;11/22/2006;08:01 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;6704 W VILLARD AV
063260055;11/22/2006;09:00 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;7034 W SILVER SPRING DR #LOWER
063260057;11/22/2006;09:41 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4746 N 74TH ST
063260116;11/22/2006;03:30 PM;4.0;SIMPLE ASSAULT;;;;5836 N 76TH ST
063260118;11/22/2006;04:14 PM;7.0;ALL OTHER LARCENY;;;;4880 N 67TH ST
063260124;11/22/2006;02:28 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5447 N 91ST ST #7
063260131;11/22/2006;03:54 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4436 N 67TH ST
063260158;11/22/2006;04:47 PM;7.0;ALL OTHER LARCENY;;;;5825 W HOPE AV
063260176;11/22/2006;07:42 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4645 N 68TH ST
063260179;11/22/2006;06:27 PM;4.0;ROBBERY;;;;7900 W SILVER SPRING DR
063260181;11/22/2006;07:36 PM;4.0;MOTOR VEHICLE THEFT;;;;6309 N 84TH ST
063260191;11/22/2006;10:00 PM;4.0;SHOPLIFTING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6410 W SILVER SPRING DR
063260202;11/22/2006;10:13 PM;4.0;SIMPLE ASSAULT;;;;5700 N 99TH ST
063270001;11/22/2006;11:32 PM;4.0;SIMPLE ASSAULT;;;;9235 W SILVER SPRING DR #5
063270007;11/22/2006;10:49 PM;4.0;MOTOR VEHICLE THEFT;;;;7900 W SILVER SPRING DR
063250028;11/21/2006;07:34 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4145 N 47TH ST
063250039;11/21/2006;08:13 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7503 W CONGRESS ST
063250180;11/21/2006;11:31 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;5229 W CAPITOL DR
063250189;11/21/2006;06:19 AM;7.0;AGGRAVATED ASSAULT;;;;7500 W CAPITOL DR
063250189;11/21/2006;06:19 AM;7.0;SIMPLE ASSAULT;;;;7500 W CAPITOL DR
063250193;11/21/2006;12:39 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4141 N 64TH ST
063250210;11/21/2006;01:14 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5412 N 92ND ST
063250213;11/21/2006;02:11 PM;7.0;SIMPLE ASSAULT;;;;4323 N 55TH ST
063250236;11/21/2006;02:41 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4253 N 68TH ST
063250250;11/21/2006;05:32 PM;7.0;ALL OTHER LARCENY;;;;4168 N 73RD ST
063250269;11/21/2006;06:24 PM;7.0;SHOPLIFTING;;;;4061 N 54TH ST
063250269;11/21/2006;06:24 PM;7.0;SIMPLE ASSAULT;;;;4061 N 54TH ST
063250285;11/21/2006;06:01 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;8114 W EGGERT PL
063250317;11/21/2006;10:10 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4821 N 76TH ST
063250326;11/21/2006;09:39 PM;7.0;MOTOR VEHICLE THEFT;;;;4357 N 70TH ST
063310203;11/21/2006;10:30 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8005 W BENDER AV #1
063240028;11/20/2006;01:40 AM;4.0;KIDNAPING;AGGRAVATED ASSAULT;;;5851 N 69TH ST #3
063240041;11/20/2006;06:34 AM;4.0;MOTOR VEHICLE THEFT;;;;5443 N 92ND ST
063240059;11/20/2006;09:05 AM;4.0;ALL OTHER LARCENY;;;;6455 W BIRCH AV
063240063;11/20/2006;08:02 AM;4.0;MOTOR VEHICLE THEFT;;;;5754 N 99TH ST
063240067;11/20/2006;08:34 AM;4.0;MOTOR VEHICLE THEFT;;;;6245 N 84TH ST
063240078;11/20/2006;08:09 AM;7.0;MOTOR VEHICLE THEFT;ALL OTHER OFFENSES;;;4367 N 48TH STREET
063240085;11/20/2006;09:05 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;7400 W DOUGLAS AV
063240118;11/20/2006;09:10 AM;7.0;ROBBERY;;;;6321 W FIEBRANTZ AV
063240127;11/20/2006;12:31 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4257 N 69TH ST
063240135;11/20/2006;02:31 PM;7.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM MOTOR VEHICLE;;;4247 N 69TH ST
063240140;11/20/2006;01:56 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6066 N 76TH ST
063240140;11/20/2006;01:56 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;6066 N 76TH ST
063240175;11/20/2006;05:10 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4315 N 64TH ST
063240200;11/20/2006;04:55 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4379 N 64TH ST
063240208;11/20/2006;07:21 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;8220 W HAMPTON AV
063240215;11/20/2006;05:37 PM;7.0;AGGRAVATED ASSAULT;;;;6115 W VILLARD AV
063240233;11/20/2006;08:48 PM;4.0;ALL OTHER LARCENY;;;;5956 N 74TH ST
063240238;11/20/2006;08:15 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;7408 W CONGRESS ST
063240255;11/20/2006;09:26 PM;4.0;ALL OTHER LARCENY;;;;6225 W CUSTER AV
063240257;11/20/2006;06:24 PM;7.0;MOTOR VEHICLE THEFT;;;;7613 W VILLARD AV
063230017;11/19/2006;01:54 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;5750 N 91ST ST
063230029;11/19/2006;04:07 AM;7.0;MOTOR VEHICLE THEFT;;;;4628 N 69TH ST
063230042;11/19/2006;07:04 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4611 N 69TH ST
063230082;11/19/2006;11:14 AM;4.0;MOTOR VEHICLE THEFT;;;;6430 W BIRCH AV
063230089;11/19/2006;11:01 AM;7.0;SIMPLE ASSAULT;;;;4834 N 67TH ST
063230114;11/19/2006;01:09 PM;7.0;MOTOR VEHICLE THEFT;;;;7402 W DERBY PL
063230135;11/19/2006;02:55 PM;4.0;MOTOR VEHICLE THEFT;;;;9357 W BIRCH AV
063230196;11/19/2006;11:23 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5336 N 64TH ST
063240001;11/19/2006;10:30 PM;4.0;BURGLARY/BREAKING AND ENTERING;MOTOR VEHICLE THEFT;;;5840 N 72ND ST
063180128;11/18/2006;05:17 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6936 W VILLARD AV
063220043;11/18/2006;05:59 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7214 W CARMEN AV
063220051;11/18/2006;07:38 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8000 W GRANTOSA DR
063220056;11/18/2006;07:54 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5023 N 76TH ST
063220059;11/18/2006;08:40 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5049 N 76TH ST
063220075;11/18/2006;10:16 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;7942 W GRANTOSA DR
063220091;11/18/2006;11:36 AM;7.0;ALL OTHER LARCENY;;;;5146 N 68TH ST
063220103;11/18/2006;12:44 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7814 W GRANTOSA DR
063220126;11/18/2006;02:37 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5730 N 77TH ST
063220139;11/18/2006;04:30 PM;4.0;AGGRAVATED ASSAULT;;;;5724 N 95TH ST
063220161;11/18/2006;04:49 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9012 W SILVER SPRING DR
063220165;11/18/2006;05:01 PM;7.0;ROBBERY;;;;7028 W CAPITOL DR
063210033;11/17/2006;07:17 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4149 N 67TH ST
063210036;11/17/2006;07:41 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4155 N 67TH ST
063210044;11/17/2006;07:29 AM;7.0;MOTOR VEHICLE THEFT;;;;7130 W COURTLAND AV
063210052;11/17/2006;09:15 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;;4126 N 61ST ST
063210059;11/17/2006;09:07 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4355 N 75TH ST
063210060;11/17/2006;10:06 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4370 N 75TH ST
063210062;11/17/2006;10:08 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3925 N 54TH ST
063210079;11/17/2006;10:42 AM;4.0;THEFT FROM BUILDING;;;;8303 W BOBOLINK AV
063210090;11/17/2006;10:25 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5126 N 84TH ST
063210091;11/17/2006;11:42 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4279 N 67TH ST
063210100;11/17/2006;10:28 AM;7.0;BURGLARY/BREAKING AND ENTERING;AGGRAVATED ASSAULT;;;8558 W APPLETON AV
063210110;11/17/2006;01:20 PM;7.0;MOTOR VEHICLE THEFT;;;;4348 N 67TH ST
063210118;11/17/2006;11:37 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4478 N 72ND ST
063210124;11/17/2006;01:29 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;6600 W HAMPTON AV
063210144;11/17/2006;04:10 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4820 N 74TH ST
063210151;11/17/2006;09:10 AM;4.0;MOTOR VEHICLE THEFT;;;;5250 N 76TH ST
063210161;11/17/2006;12:22 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4418 N 65TH ST
063210184;11/17/2006;04:15 PM;7.0;ALL OTHER LARCENY;;;;6028 W FOND DU LAC AV
063210187;11/17/2006;07:31 PM;7.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4141 N 64TH ST
063210220;11/17/2006;09:04 PM;7.0;MOTOR VEHICLE THEFT;;;;4061 N 69TH ST
063200084;11/16/2006;10:54 AM;4.0;ALL OTHER LARCENY;;;;7335 W THURSTON AV
063200085;11/16/2006;09:40 AM;4.0;MOTOR VEHICLE THEFT;;;;5716 N 95TH ST
063200119;11/16/2006;11:46 AM;4.0;ROBBERY;;;;8300 W SILVER SPRING DR
063200137;11/16/2006;12:26 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4220 N 63RD ST
063200150;11/16/2006;03:13 PM;4.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5950 W VILLARD AV
063200163;11/16/2006;01:55 PM;7.0;MOTOR VEHICLE THEFT;;;;5209 W FOND DU LAC AV
063200211;11/16/2006;11:06 PM;7.0;ROBBERY;;;;4058 N 61ST ST
063200214;11/16/2006;08:40 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5226 N 63RD ST
063200218;11/16/2006;08:15 PM;4.0;ALL OTHER LARCENY;;;;8135 W FLORIST AV
