Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
062140206;08/02/2006;05:43 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8227 W BENDER AV #4
062150017;08/02/2006;11:05 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;6320 N 91ST ST #7
062130035;08/01/2006;07:08 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8101 W WINFIELD AV
062130074;08/01/2006;10:21 AM;7.0;ALL OTHER LARCENY;;;;5825 W HOPE AV
062130078;08/01/2006;09:08 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3956 N 64TH ST
062130095;08/01/2006;12:42 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5800 W HOPE AV
062130106;08/01/2006;09:00 AM;;HOMICIDE;;;;6201 W LINCOLN CREEK DR
062130106;08/01/2006;09:07 AM;7.0;MURDER/NONNEGLIGENT MANSLAUGHTER;ALL OTHER LARCENY;;;6201 W LINCOLN CREEK DR
062130107;08/01/2006;10:59 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4357 N 60TH ST
062130121;08/01/2006;12:24 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6066 N 76TH ST
062130153;08/01/2006;03:50 PM;7.0;SHOPLIFTING;;;;4115 N 56TH ST
062130189;08/01/2006;07:01 PM;4.0;ROBBERY;;;;5267 N 90TH ST
062130196;08/01/2006;05:55 PM;4.0;ARSON;;;;5739 N 97TH ST
062130198;08/01/2006;08:50 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5800 W CAPITOL DR
062130218;08/01/2006;09:37 PM;7.0;ALL OTHER LARCENY;;;;5700 W CAPITOL DR
062430016;08/31/2006;01:04 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1225 N WATER ST
062430027;08/31/2006;02:36 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2970 N FREDERICK AV
062430037;08/31/2006;07:38 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2704 N HACKETT AV
062430046;08/31/2006;08:54 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3059 N FARWELL AV
062430048;08/31/2006;09:08 AM;5.0;ALL OTHER LARCENY;;;;1635 N FARWELL AV
062430119;08/31/2006;02:53 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3259 N BARTLETT AV
062430124;08/31/2006;03:39 PM;5.0;ALL OTHER LARCENY;;;;605 E LYON ST
062430127;08/31/2006;12:06 PM;5.0;ROBBERY;;;;2443 N CRAMER ST
062430128;08/31/2006;02:48 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2525 N BOOTH ST
062430142;08/31/2006;05:12 PM;5.0;ALL OTHER LARCENY;;;;2900 N OAKLAND AV
062430151;08/31/2006;05:00 PM;5.0;ALL OTHER LARCENY;;;;2229 N TERRACE AV
062430153;08/31/2006;06:04 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;234 W GALENA ST
062430160;08/31/2006;04:34 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;928 E CENTER ST #LOWER
062430179;08/31/2006;05:25 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2851 N BREMEN ST
062430204;08/31/2006;07:52 PM;5.0;ROBBERY;;;;3400 N CRAMER ST
062420033;08/30/2006;04:04 AM;5.0;ROBBERY;;;;3265 N OAKLAND AV
062420045;08/30/2006;07:12 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2011 E PARK PL #23
062420068;08/30/2006;08:57 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3377 N OAKLAND AV #B
062420080;08/30/2006;09:42 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2319 E KENWOOD BL
062420100;08/30/2006;12:04 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2972 N CRAMER ST
062420101;08/30/2006;01:09 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2974 N CRAMER ST
062420105;08/30/2006;01:30 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2207 E PARK PL
062420124;08/30/2006;03:15 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2544 N FREDERICK AV
062420148;08/30/2006;05:47 PM;5.0;MOTOR VEHICLE THEFT;;;;2400 N BOOTH ST
062420157;08/30/2006;05:45 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;803 E PLEASANT ST
062420164;08/30/2006;05:26 PM;5.0;SHOPLIFTING;;;;2853 N OAKLAND AV
062420176;08/30/2006;06:00 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3056 N MARYLAND AV #LOWER
062420204;08/30/2006;04:30 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;930 E KNAPP ST #1
062420209;08/30/2006;08:30 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2810 N MURRAY AV
062420240;08/30/2006;09:55 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2659 N WEIL ST #B
062430001;08/30/2006;10:58 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2584 N BARTLETT AV
062410013;08/29/2006;12:25 AM;5.0;PURSE SNATCHING;;;;2617 N FARWELL AV
062410024;08/29/2006;02:10 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2744 N STOWELL AV #LWR
062410082;08/29/2006;10:03 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1040 E KNAPP ST
062410088;08/29/2006;09:56 AM;5.0;ALL OTHER LARCENY;;;;3255 N FRATNEY ST
062410106;08/29/2006;11:47 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3438 N OAKLAND AV
062410115;08/29/2006;12:31 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1509 N PROSPECT AV
062410122;08/29/2006;01:03 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2716 N MURRAY AV #LWR
062410125;08/29/2006;01:54 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3130 E NEWBERRY BL
062410172;08/29/2006;04:36 PM;5.0;ALL OTHER LARCENY;;;;2864 N CRAMER ST
062410222;08/29/2006;08:45 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1920 N FARWELL AV
062400045;08/28/2006;07:28 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2326 N CAMBRIDGE AV
062400145;08/28/2006;02:23 PM;5.0;ALL OTHER LARCENY;;;;2844 N OAKLAND AV
062400170;08/28/2006;03:12 PM;5.0;ALL OTHER LARCENY;;;;2009 E KENILWORTH PL
062400178;08/28/2006;04:35 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;524 E MEINECKE AV
062400191;08/28/2006;05:08 PM;5.0;MOTOR VEHICLE THEFT;;;;2321 E BRADFORD AV
062400232;08/28/2006;07:42 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3121 N OAKLAND AV
062390039;08/27/2006;03:06 AM;5.0;AGGRAVATED ASSAULT;;;;1454 N FRANKLIN PL
062390046;08/27/2006;04:32 AM;5.0;ROBBERY;;;;2103 E BRADFORD AV
062390050;08/27/2006;02:55 AM;5.0;AGGRAVATED ASSAULT;;;;2911 N CRAMER ST
062390065;08/27/2006;08:34 AM;5.0;ALL OTHER LARCENY;;;;2508 E BELLEVIEW PL
062390083;08/27/2006;09:57 AM;5.0;THEFT FROM BUILDING;;;;2904 N CAMBRIDGE AV #101
062390100;08/27/2006;12:30 PM;5.0;ALL OTHER LARCENY;;;;701 E CENTER ST
062390105;08/27/2006;12:52 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3032 N NEWHALL ST
062390120;08/27/2006;11:53 AM;5.0;MOTOR VEHICLE THEFT;;;;2465 N WEIL ST
062390135;08/27/2006;02:35 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2459 N BREMEN ST
062390140;08/27/2006;12:34 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2716 N HACKETT AV
062390142;08/27/2006;02:47 PM;5.0;SIMPLE ASSAULT;;;;2348 N HOLTON ST
062390174;08/27/2006;03:06 PM;1.0;AGGRAVATED ASSAULT;BURGLARY/BREAKING AND ENTERING;;;2612 N MARYLAND AV #110
062390181;08/27/2006;06:05 PM;5.0;DISORDERLY CONDUCT;ALL OTHER LARCENY;;;2949 N OAKLAND AV
062390197;08/27/2006;09:09 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2226 N FARWELL AV
062380029;08/26/2006;03:05 AM;5.0;ROBBERY;;;;735 E CENTER ST
062380031;08/26/2006;01:38 AM;5.0;AGGRAVATED ASSAULT;;;;2233 N SUMMIT AV #506
062380034;08/26/2006;02:21 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2019 N FARWELL AV
062380065;08/26/2006;09:10 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;724 E BURLEIGH ST
062380093;08/26/2006;10:53 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2941 N HACKETT AV
062380110;08/26/2006;01:36 PM;5.0;ALL OTHER LARCENY;;;;1237 N VAN BUREN ST
062380115;08/26/2006;12:36 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2545 N OAKLAND AV #LWR
062380130;08/26/2006;02:59 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1812 E BELLEVIEW PL
062380140;08/26/2006;04:18 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2523 N BOOTH ST
062380143;08/26/2006;01:35 PM;5.0;SIMPLE ASSAULT;;;;2323 N LAKE DR
062380172;08/26/2006;06:39 PM;5.0;MOTOR VEHICLE THEFT;;;;1408 N BROADWAY
062380183;08/26/2006;06:04 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2535 N FARWELL AV
062380203;08/26/2006;10:28 PM;5.0;PURSE SNATCHING;;;;1004 E BRADY ST
062370017;08/25/2006;01:18 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3118 N SUMMIT AV
062370027;08/25/2006;03:18 AM;5.0;AGGRAVATED ASSAULT;;;;2025 E NEWPORT AV
062370050;08/25/2006;09:20 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2455 N MARYLAND AV
062370058;08/25/2006;09:58 AM;5.0;MOTOR VEHICLE THEFT;;;;2741 N HUMBOLDT BL
062370072;08/25/2006;11:02 AM;5.0;ALL OTHER LARCENY;;;;2429 E BRADFORD AV
062370098;08/25/2006;12:03 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2914 N BARTLETT AV
062370116;08/25/2006;02:07 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2827 N PROSPECT AV
062370152;08/25/2006;02:10 PM;5.0;AGGRAVATED ASSAULT;;;;227 W PLEASANT ST
062370190;08/25/2006;06:07 PM;5.0;ALL OTHER LARCENY;;;;2917 N MARYLAND AV
062370198;08/25/2006;07:04 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2623 N PIERCE ST
062370202;08/25/2006;08:12 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2975 N CRAMER ST
062370208;08/25/2006;08:40 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2925 N CRAMER ST
062380004;08/25/2006;10:58 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2581 N STOWELL AV #N
062360013;08/24/2006;12:57 AM;5.0;AGGRAVATED ASSAULT;;;;532 E LOCUST ST
062360023;08/24/2006;02:22 AM;5.0;MOTOR VEHICLE THEFT;;;;1620 N MARSHALL ST
062360038;08/24/2006;07:48 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1714 N FRANKLIN PL
062360052;08/24/2006;09:02 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;632 E MEINECKE AV
062360096;08/24/2006;11:44 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2300 N WAHL AV
062360103;08/24/2006;12:44 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1726 E LINNWOOD AV
062360169;08/24/2006;04:56 PM;5.0;ALL OTHER LARCENY;;;;2566 N LAKE DR
062360183;08/24/2006;06:43 PM;5.0;ALL OTHER LARCENY;;;;605 E LYON ST
062360198;08/24/2006;05:40 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;516 E LOCUST ST
062360226;08/24/2006;07:21 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2715 N STOWELL AV
062360243;08/24/2006;11:06 PM;5.0;PURSE SNATCHING;;;;1464 N FRANKLIN PL
062550427;08/24/2006;01:49 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2963 N MURRAY AV
062350041;08/23/2006;03:31 AM;5.0;MOTOR VEHICLE THEFT;;;;2971 N WEIL ST
062350053;08/23/2006;08:10 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2664 N SUMMIT AV
062350061;08/23/2006;08:18 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2833 N STOWELL AV
062350080;08/23/2006;09:51 AM;5.0;SIMPLE ASSAULT;;;;1800 E LOCUST ST
062350087;08/23/2006;10:49 AM;5.0;ALL OTHER LARCENY;;;;2429 E BRADFORD AV
062350100;08/23/2006;11:32 AM;5.0;ALL OTHER LARCENY;;;;1541 N JEFFERSON ST
062350102;08/23/2006;10:46 AM;5.0;ALL OTHER LARCENY;;;;2912 N BREMEN ST
062350123;08/23/2006;12:50 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2239 N LINCOLN MEMORIAL DR
062350133;08/23/2006;02:16 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2632 N NEWHALL ST
062350134;08/23/2006;01:52 PM;5.0;SIMPLE ASSAULT;;;;2658 N BOOTH ST
062350135;08/23/2006;02:22 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2751 N SHEPARD AV
062350170;08/23/2006;03:08 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;820 E HAMILTON ST
062350178;08/23/2006;03:08 PM;5.0;MOTOR VEHICLE THEFT;;;;2500 N MARYLAND AV
062350181;08/23/2006;05:17 PM;5.0;MOTOR VEHICLE THEFT;;;;201 W PLEASANT ST
062350184;08/23/2006;01:37 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1806 E PARK PL
062350192;08/23/2006;06:01 PM;5.0;ALL OTHER LARCENY;;;;2414 E LINNWOOD AV
062350194;08/23/2006;06:06 PM;5.0;ALL OTHER LARCENY;;;;3276 N WEIL ST
062350197;08/23/2006;06:17 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3445 N OAKLAND AV
062350204;08/23/2006;05:38 PM;5.0;ALL OTHER LARCENY;;;;1245 N BROADWAY
062350259;08/23/2006;10:51 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2323 N LAKE DR
062340017;08/22/2006;01:28 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3119 N HUMBOLDT BL
062340064;08/22/2006;09:03 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1913 E LAFAYETTE PL
062340074;08/22/2006;09:41 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2600 N WEIL ST
062340080;08/22/2006;09:49 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2550 N LAKE DR
062340118;08/22/2006;12:15 PM;5.0;MOTOR VEHICLE THEFT;;;;2425 N BOOTH ST
062340132;08/22/2006;01:08 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1300 N JACKSON ST
062340133;08/22/2006;12:50 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2954 N PIERCE ST
062340146;08/22/2006;01:29 PM;5.0;SHOPLIFTING;;;;2108 N FARWELL AV
062340154;08/22/2006;01:21 PM;5.0;ALL OTHER LARCENY;;;;2929 N MARYLAND AV
062340156;08/22/2006;11:56 AM;5.0;MOTOR VEHICLE THEFT;;;;1614 E ROYALL PL
062340186;08/22/2006;10:41 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1945 N OAKLAND AV #16
062340190;08/22/2006;04:46 PM;5.0;ALL OTHER LARCENY;;;;2610 N HOLTON ST
062340207;08/22/2006;06:18 PM;5.0;MOTOR VEHICLE THEFT;;;;2604 N PIERCE ST
062340217;08/22/2006;05:47 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3035 N PROSPECT AV
062340229;08/22/2006;06:14 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;931 E LYON ST
062340230;08/22/2006;07:35 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1200 N VAN BUREN ST
062340239;08/22/2006;08:14 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1414 N ASTOR ST
062340258;08/22/2006;09:19 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3470 N PIERCE ST
062540420;08/22/2006;05:17 PM;;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;826 E TOWNSEND ST
062330037;08/21/2006;04:34 AM;5.0;SHOPLIFTING;;;;3301 N OAKLAND AV
062330093;08/21/2006;10:51 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3277 N BARTLETT AV
062330103;08/21/2006;11:37 AM;5.0;ALL OTHER LARCENY;;;;1010 E CENTER ST
062330160;08/21/2006;02:38 PM;5.0;ALL OTHER LARCENY;;;;1515 E RIVERSIDE PL
062330166;08/21/2006;03:02 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3024 N CRAMER ST
062330181;08/21/2006;03:34 PM;5.0;ALL OTHER LARCENY;;;;2512 E BRADFORD AV
062330203;08/21/2006;03:30 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2587 N MURRAY AV #UPR
062330214;08/21/2006;04:30 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1610 N 2ND ST
062330218;08/21/2006;05:18 PM;5.0;ALL OTHER LARCENY;;;;2015 E NEWPORT AV
062330229;08/21/2006;05:36 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3153 N WEIL ST
062330230;08/21/2006;05:38 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3157 N WEIL ST
062330247;08/21/2006;06:48 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2616 N FREDERICK AV #122
062340012;08/21/2006;09:35 PM;5.0;ALL OTHER LARCENY;;;;2011 E PARK PL
062320043;08/20/2006;05:01 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;;3043 N FARWELL AV
062320043;08/20/2006;05:01 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3043 N FARWELL AV
062320043;08/20/2006;05:01 AM;5.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3043 N FARWELL AV
062320074;08/20/2006;11:50 AM;5.0;MOTOR VEHICLE THEFT;;;;1350 E LOCUST ST
062320099;08/20/2006;01:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3000 N LINCOLN MEMORIAL DR
062320100;08/20/2006;01:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3000 N LINCOLN MEMORIAL DR
062320103;08/20/2006;02:06 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1624 N VAN BUREN ST
062320118;08/20/2006;03:54 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;;1834 N CAMBRIDGE AV
062320118;08/20/2006;03:54 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1834 N CAMBRIDGE AV
062320119;08/20/2006;03:45 PM;5.0;ALL OTHER LARCENY;;;;706 E LYON ST
062320141;08/20/2006;04:30 PM;5.0;ALL OTHER LARCENY;;;;2121 E LAFAYETTE PL
062320158;08/20/2006;07:00 PM;5.0;ALL OTHER LARCENY;;;;3233 E KENWOOD BL
062320194;08/20/2006;10:10 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2567 N TERRACE AV
062310023;08/19/2006;03:15 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1861 E KENILWORTH PL
062310031;08/19/2006;02:32 AM;5.0;ROBBERY;;;;1139 E KANE PL
062310043;08/19/2006;02:22 AM;5.0;AGGRAVATED ASSAULT;;;;919 E CLARKE ST
062310080;08/19/2006;09:14 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1563 N FARWELL AV
062310105;08/19/2006;10:35 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1833 N OAKLAND AV
062310111;08/19/2006;09:24 AM;5.0;PURSE SNATCHING;;;;3331 N OAKLAND AV #upper
062310128;08/19/2006;11:27 AM;5.0;MOTOR VEHICLE THEFT;;;;927 E CENTER ST #A
062310139;08/19/2006;12:53 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2100 N FARWELL AV
062310159;08/19/2006;01:03 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2927 N BARTLETT AV
062310167;08/19/2006;01:33 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3246 N DOWNER AV #LWR
062310183;08/19/2006;03:46 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2850 N FRATNEY ST
062310207;08/19/2006;06:37 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2927 N MURRAY AV
062310212;08/19/2006;05:35 PM;5.0;ALL OTHER LARCENY;;;;2809 N BOOTH ST
062310213;08/19/2006;07:06 PM;5.0;ALL OTHER LARCENY;;;;2260 N SUMMIT AV
062520419;08/19/2006;04:47 PM;;ALL OTHER LARCENY;;;;533 E CENTER ST
062300021;08/18/2006;02:53 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2563 N BARTLETT AV
062300032;08/18/2006;06:40 AM;5.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1248 N MARSHALL ST
062300051;08/18/2006;09:26 AM;5.0;ALL OTHER LARCENY;;;;3029 N BARTLETT AV
062300062;08/18/2006;09:54 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2739 N FARWELL AV
062300063;08/18/2006;09:43 AM;5.0;ALL OTHER LARCENY;;;;1209 N WATER ST
062300067;08/18/2006;10:07 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2634 N HOLTON ST
062300079;08/18/2006;10:27 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2400 N LINCOLN MEMORIAL DR
062300102;08/18/2006;12:37 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2959 N PIERCE ST
062300175;08/18/2006;06:29 PM;5.0;ALL OTHER LARCENY;;;;1421 N WATER ST
062520417;08/18/2006;02:07 PM;;THEFT FROM MOTOR VEHICLE;;;;2929 N MURRAY AV
062290004;08/17/2006;12:26 AM;5.0;AGGRAVATED ASSAULT;;;;2200 N BARTLETT AV
062290029;08/17/2006;03:25 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1027 E CENTER ST
062290048;08/17/2006;07:39 AM;5.0;MOTOR VEHICLE THEFT;;;;1106 E KNAPP ST
062290067;08/17/2006;10:10 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1800 E KENWOOD BL
062290077;08/17/2006;10:51 AM;5.0;ALL OTHER LARCENY;;;;1032 E CENTER ST
062290084;08/17/2006;11:43 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2500 N FREDERICK AV
062290111;08/17/2006;12:59 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2826 N FREDERICK AV
062290138;08/17/2006;02:59 PM;5.0;ROBBERY;;;;2604 N PIERCE ST
062290203;08/17/2006;09:10 PM;5.0;ALL OTHER LARCENY;;;;2230 N FARWELL AV
062260160;08/16/2006;01:35 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2623 N MARYLAND AV
062280029;08/16/2006;07:40 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1912 E LINNWOOD AV
062280058;08/16/2006;08:54 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2319 E KENWOOD BL
062280070;08/16/2006;10:23 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3018 N MARYLAND AV
062280078;08/16/2006;09:39 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1220 E LOCUST ST #104
062280096;08/16/2006;12:32 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2704 E HARTFORD AV
062280150;08/16/2006;04:38 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2741 N FARWELL AV
062280163;08/16/2006;04:52 PM;5.0;MOTOR VEHICLE THEFT;;;;1200 N BROADWAY
062280181;08/16/2006;05:42 PM;5.0;ALL OTHER LARCENY;;;;2526 N BOOTH ST #A
062280199;08/16/2006;09:04 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1707 E BELLEVIEW PL
062280211;08/16/2006;09:35 PM;5.0;SIMPLE ASSAULT;;;;1862 N HUMBOLDT AV
062290406;08/16/2006;05:09 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2119 N SUMMIT AV #101B
062270066;08/15/2006;07:58 AM;5.0;THEFT FROM BUILDING;;;;3007 N STOWELL AV
062270070;08/15/2006;08:12 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1425 E ALBION ST
062270111;08/15/2006;10:26 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2200 E IVANHOE PL
062270158;08/15/2006;12:59 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3131 N FRATNEY ST
062270179;08/15/2006;03:33 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2577 N HUMBOLDT BL
062270197;08/15/2006;04:36 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2589 N TERRACE AV
062270226;08/15/2006;06:19 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2729 N STOWELL AV
062270229;08/15/2006;05:14 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2660 N WEIL ST
062270251;08/15/2006;08:34 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2635 N NEWHALL ST
062270269;08/15/2006;08:38 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1566 N WARREN AV
062270270;08/15/2006;08:38 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1566 N WARREN AV
062260026;08/14/2006;02:12 AM;5.0;AGGRAVATED ASSAULT;;;;918 E LYON ST
062260042;08/14/2006;06:32 AM;5.0;IMPERSONATION;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1237 N VAN BUREN ST
062260058;08/14/2006;08:16 AM;5.0;ALL OTHER LARCENY;;;;2447 N HUMBOLDT BL
062260063;08/14/2006;08:48 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3263 N HUMBOLDT BL
062260081;08/14/2006;09:24 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1567 N PROSPECT AV #403
062260085;08/14/2006;10:30 AM;5.0;ALL OTHER LARCENY;;;;1237 N VAN BUREN ST
062260095;08/14/2006;10:17 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2956 N HOLTON ST
